factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
3.679395 -3.298778 -0.3532696 -8.137222 0.3414601
3.514515 -3.350992 -0.4108438 -8.506352 0.3306568
3.667319 -3.01797 -0.3622385 -8.91143 0.3620875
3.796089 -3.388146 -0.4857256 -9.521286 0.308597
3.761933 -3.76684 -0.3345264 -9.822199 0.4258219
3.926717 -3.698049 -0.3998683 -9.549187 0.4739289
3.595962 -3.764496 -0.2318395 -9.866001 0.4958274
3.932627 -3.612296 -0.4048788 -9.789034 0.5414013
4.047137 -3.248504 -0.4457994 -9.352824 0.4970362
4.175191 -3.342095 -0.02157439 -8.885161 0.4044629
4.602473 -3.572635 -0.2567547 -9.064531 0.4361049
4.449296 -3.633508 -0.2918039 -9.153635 0.450537
4.403118 -3.309608 -0.3631614 -8.950146 0.394331
4.235078 -3.715581 -0.3068744 -8.835545 0.3908641
4.384209 -3.533141 -0.2681966 -8.36375 0.4179496
4.753548 -3.03357 -0.548181 -8.729541 0.4356448
4.889985 -2.77274 -0.3641582 -9.002581 0.4230056
4.858336 -2.624162 -0.4445574 -8.723092 0.3613359
4.499515 -2.829083 -0.5384697 -8.757558 0.302464
3.889062 -3.246655 -0.6995436 -8.802176 0.391748
4.290569 -3.036797 -0.7871431 -9.296624 0.3765554
3.822574 -2.924868 -0.5005744 -8.759719 0.3743972
3.841602 -2.776627 -0.5583164 -8.75734 0.3751529
3.502619 -2.469568 -0.5792623 -8.708129 0.3680354
3.279936 -2.406239 -0.8689634 -8.855693 0.4017295
3.015314 -2.672056 -0.8460764 -8.3267 0.5519924
2.909096 -2.400742 -0.3892573 -8.121062 0.5369923
2.682758 -1.958524 -0.4851886 -7.878857 0.4348842
3.096436 -2.049091 -0.3544823 -8.108481 0.4638742
3.016594 -2.276397 -0.551697 -8.044122 0.419975
3.091179 -2.418352 -0.5706322 -8.549419 0.4084838
3.154773 -2.346595 -0.3870959 -8.181236 0.3249946
3.0954 -1.965048 -0.332136 -7.857063 0.2305462
3.627297 -2.309911 -0.0865855 -8.52472 0.2997376
3.455436 -2.49336 -0.4254636 -7.818953 0.3203285
3.457204 -1.984075 -0.4159081 -8.103631 0.3635762
3.232774 -1.867789 -0.422488 -8.384744 0.2477705
3.231817 -1.881962 -0.3444951 -8.840932 0.2859408
3.312608 -1.701406 -0.3626688 -8.333379 0.3126436
3.783912 -1.942451 -0.3119205 -8.737984 0.3446934
4.114747 -2.264515 -0.1388762 -8.659971 0.374716
4.554596 -2.256447 -0.05691016 -8.671047 0.4292109
4.085636 -2.339745 -0.430282 -9.050926 0.4931754
4.307382 -2.223293 -0.4478038 -9.768552 0.4949939
4.405683 -2.158214 -0.2512262 -9.009134 0.403063
4.170772 -2.022292 -0.6436383 -8.805919 0.4459131
3.681838 -2.082303 -0.6699181 -8.440475 0.469143
3.651433 -2.071506 -0.5381194 -8.774663 0.469873
3.767266 -2.386984 -0.4100771 -9.377095 0.5292354
3.501208 -2.586759 -0.6428424 -9.706506 0.5716072
3.407271 -3.208254 -0.5275645 -9.496659 0.5001855
3.307146 -3.017683 -0.4734199 -9.57295 0.5588978
