factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
-0.01016453 0.05752116 0.03614828 -0.3323893 0.0897446
0.1888249 0.1252956 -0.1237172 -0.4234154 0.1385876
0.04849566 0.05669371 -0.3537355 -0.3345883 0.1282524
0.2046681 0.05393216 -0.2723269 -0.4489389 0.1222459
0.1313353 0.1474621 -0.2052266 -0.2479082 0.1543551
-0.0934894 -0.1369799 -0.3859794 -0.249484 0.1665195
-0.1358006 -0.01564936 -0.3338932 -0.1913991 0.1647014
0.1364288 -0.01903842 -0.2155846 -0.1454057 0.07661563
-0.06924187 -0.2157365 -0.1787716 -0.3831297 0.07644992
-0.03430745 0.001898171 -0.01140332 -0.2458507 0.09312556
-0.06942578 0.05569159 -0.1429371 -0.1273015 0.108016
